origin_code,destination_code,airline_code,flight_number,cabin_class,price,currency,departure_date,days_until_dep,day_of_week,month,week_of_year,is_holiday,is_weekend,seats_available,recorded_at,is_live
COK,GAU,UK,HIST-000,Economy,10558,INR,2025-11-05,14,2,11,45,False,False,50,2025-10-22 00:00:00,False
STV,DEL,G8,HIST-000,Economy,11453,INR,2024-06-20,14,3,6,25,False,False,50,2024-06-06 00:00:00,False
GOI,BLR,6E,HIST-000,Economy,6832,INR,2023-12-04,14,0,12,49,False,False,50,2023-11-20 00:00:00,False
PNQ,VNS,2T,HIST-000,Economy,15924,INR,2023-07-04,14,1,7,27,False,False,50,2023-06-20 00:00:00,False
GOI,MAA,2T,HIST-000,Economy,12519,INR,2025-07-06,14,6,7,27,False,True,50,2025-06-22 00:00:00,False
PNQ,COK,9I,HIST-000,Economy,8771,INR,2024-05-04,14,5,5,18,False,True,50,2024-04-20 00:00:00,False
PNQ,MAA,SG,HIST-000,Economy,11967,INR,2025-11-12,14,2,11,46,False,False,50,2025-10-29 00:00:00,False
COK,DEL,S5,HIST-000,Economy,7927,INR,2025-06-27,14,4,6,26,False,False,50,2025-06-13 00:00:00,False
PAT,JAI,AI,HIST-000,Economy,7310,INR,2023-09-14,14,3,9,37,False,False,50,2023-08-31 00:00:00,False
COK,RPR,QP,HIST-000,Economy,12485,INR,2025-06-18,14,2,6,25,False,False,50,2025-06-04 00:00:00,False
PNQ,CCU,S5,HIST-000,Economy,6024,INR,2023-02-23,14,3,2,8,False,False,50,2023-02-09 00:00:00,False
AMD,BBI,9I,HIST-000,Economy,8022,INR,2025-07-08,14,1,7,28,False,False,50,2025-06-24 00:00:00,False
NAG,COK,SG,HIST-000,Economy,10765,INR,2023-08-11,14,4,8,32,False,False,50,2023-07-28 00:00:00,False
HYD,GOI,2T,HIST-000,Economy,12871,INR,2024-04-01,14,0,4,14,False,False,50,2024-03-18 00:00:00,False
JAI,RPR,QP,HIST-000,Economy,9744,INR,2025-01-20,14,0,1,4,False,False,50,2025-01-06 00:00:00,False
STV,NAG,9I,HIST-000,Economy,11162,INR,2023-10-07,14,5,10,40,False,True,50,2023-09-23 00:00:00,False
BLR,LKO,I5,HIST-000,Economy,8573,INR,2024-10-16,14,2,10,42,False,False,50,2024-10-02 00:00:00,False
MAA,GOI,G8,HIST-000,Economy,11092,INR,2025-01-19,14,6,1,3,False,True,50,2025-01-05 00:00:00,False
BOM,BBI,UK,HIST-000,Economy,12341,INR,2025-11-03,14,0,11,45,False,False,50,2025-10-20 00:00:00,False
PAT,LKO,QP,HIST-000,Economy,10520,INR,2023-11-23,14,3,11,47,False,False,50,2023-11-09 00:00:00,False
BLR,BOM,6E,HIST-000,Economy,10138,INR,2025-04-20,14,6,4,16,False,True,50,2025-04-06 00:00:00,False
LKO,BOM,UK,HIST-000,Economy,10395,INR,2023-12-12,14,1,12,50,False,False,50,2023-11-28 00:00:00,False
NAG,VNS,AI,HIST-000,Economy,8404,INR,2024-07-12,14,4,7,28,False,False,50,2024-06-28 00:00:00,False
MAA,STV,9I,HIST-000,Economy,3582,INR,2024-08-07,14,2,8,32,False,False,50,2024-07-24 00:00:00,False
CCU,BOM,I5,HIST-000,Economy,11954,INR,2025-03-19,14,2,3,12,False,False,50,2025-03-05 00:00:00,False
HYD,BLR,UK,HIST-000,Economy,9232,INR,2023-07-19,14,2,7,29,False,False,50,2023-07-05 00:00:00,False
HYD,AMD,AI,HIST-000,Economy,10106,INR,2025-11-12,14,2,11,46,False,False,50,2025-10-29 00:00:00,False
VNS,PNQ,2T,HIST-000,Economy,9224,INR,2024-10-05,14,5,10,40,False,True,50,2024-09-21 00:00:00,False
BOM,STV,QP,HIST-000,Economy,11926,INR,2024-06-17,14,0,6,25,False,False,50,2024-06-03 00:00:00,False
MAA,DEL,SG,HIST-000,Economy,9907,INR,2025-06-01,14,6,6,22,False,True,50,2025-05-18 00:00:00,False
GOI,BLR,2T,HIST-000,Economy,9386,INR,2024-10-25,14,4,10,43,False,False,50,2024-10-11 00:00:00,False
JAI,CCU,I5,HIST-000,Economy,5453,INR,2024-06-07,14,4,6,23,False,False,50,2024-05-24 00:00:00,False
IDR,NAG,2T,HIST-000,Economy,7912,INR,2025-06-20,14,4,6,25,False,False,50,2025-06-06 00:00:00,False
GAU,PAT,SG,HIST-000,Economy,8734,INR,2025-01-10,14,4,1,2,False,False,50,2024-12-27 00:00:00,False
MAA,RPR,I5,HIST-000,Economy,8998,INR,2025-07-06,14,6,7,27,False,True,50,2025-06-22 00:00:00,False
CCU,PNQ,AI,HIST-000,Economy,4291,INR,2025-08-02,14,5,8,31,False,True,50,2025-07-19 00:00:00,False
COK,STV,2T,HIST-000,Economy,10699,INR,2024-01-05,14,4,1,1,False,False,50,2023-12-22 00:00:00,False
BLR,PAT,AI,HIST-000,Economy,11927,INR,2024-01-20,14,5,1,3,False,True,50,2024-01-06 00:00:00,False
HYD,MAA,I5,HIST-000,Economy,10034,INR,2024-07-12,14,4,7,28,False,False,50,2024-06-28 00:00:00,False
MAA,BLR,SG,HIST-000,Economy,4121,INR,2024-10-01,14,1,10,40,False,False,50,2024-09-17 00:00:00,False
NAG,RPR,S5,HIST-000,Economy,6741,INR,2024-11-10,14,6,11,45,False,True,50,2024-10-27 00:00:00,False
VNS,PAT,I5,HIST-000,Economy,8561,INR,2024-12-22,14,6,12,51,False,True,50,2024-12-08 00:00:00,False
GAU,JAI,6E,HIST-000,Economy,10813,INR,2025-08-02,14,5,8,31,False,True,50,2025-07-19 00:00:00,False
BLR,GAU,S5,HIST-000,Economy,11242,INR,2024-03-19,14,1,3,12,False,False,50,2024-03-05 00:00:00,False
BOM,NAG,2T,HIST-000,Economy,11589,INR,2025-01-23,14,3,1,4,False,False,50,2025-01-09 00:00:00,False
NAG,PAT,9I,HIST-000,Economy,7567,INR,2024-05-20,14,0,5,21,False,False,50,2024-05-06 00:00:00,False
COK,NAG,I5,HIST-000,Economy,3179,INR,2023-03-21,14,1,3,12,False,False,50,2023-03-07 00:00:00,False
BBI,PAT,QP,HIST-000,Economy,7615,INR,2024-05-02,14,3,5,18,False,False,50,2024-04-18 00:00:00,False
BOM,GAU,SG,HIST-000,Economy,10559,INR,2024-06-21,14,4,6,25,False,False,50,2024-06-07 00:00:00,False
HYD,BLR,S5,HIST-000,Economy,3367,INR,2025-10-03,14,4,10,40,False,False,50,2025-09-19 00:00:00,False
LKO,MAA,SG,HIST-000,Economy,4321,INR,2025-09-24,14,2,9,39,False,False,50,2025-09-10 00:00:00,False
GAU,CCU,I5,HIST-000,Economy,12182,INR,2025-06-06,14,4,6,23,False,False,50,2025-05-23 00:00:00,False
HYD,COK,AI,HIST-000,Economy,9058,INR,2024-09-14,14,5,9,37,False,True,50,2024-08-31 00:00:00,False
BLR,GOI,2T,HIST-000,Economy,12413,INR,2024-11-08,14,4,11,45,False,False,50,2024-10-25 00:00:00,False
BLR,PNQ,2T,HIST-000,Economy,4152,INR,2024-07-10,14,2,7,28,False,False,50,2024-06-26 00:00:00,False
RPR,JAI,SG,HIST-000,Economy,8897,INR,2025-06-18,14,2,6,25,False,False,50,2025-06-04 00:00:00,False
BOM,NAG,G8,HIST-000,Economy,12032,INR,2023-06-16,14,4,6,24,False,False,50,2023-06-02 00:00:00,False
NAG,MAA,2T,HIST-000,Economy,6136,INR,2023-06-12,14,0,6,24,False,False,50,2023-05-29 00:00:00,False
LKO,DEL,I5,HIST-000,Economy,11289,INR,2023-01-06,14,4,1,1,False,False,50,2022-12-23 00:00:00,False
MAA,CCU,AI,HIST-000,Economy,17132,INR,2025-05-23,14,4,5,21,False,False,50,2025-05-09 00:00:00,False
BOM,RPR,AI,HIST-000,Economy,8694,INR,2024-08-02,14,4,8,31,False,False,50,2024-07-19 00:00:00,False
GAU,AMD,QP,HIST-000,Economy,11547,INR,2023-07-20,14,3,7,29,False,False,50,2023-07-06 00:00:00,False
MAA,BLR,6E,HIST-000,Economy,4469,INR,2025-12-01,14,0,12,49,False,False,50,2025-11-17 00:00:00,False
GAU,PNQ,SG,HIST-000,Economy,12947,INR,2025-12-22,14,0,12,52,False,False,50,2025-12-08 00:00:00,False
CCU,PAT,I5,HIST-000,Economy,4432,INR,2024-09-06,14,4,9,36,False,False,50,2024-08-23 00:00:00,False
BBI,CCU,2T,HIST-000,Economy,5309,INR,2025-08-22,14,4,8,34,False,False,50,2025-08-08 00:00:00,False
DEL,RPR,QP,HIST-000,Economy,6177,INR,2023-11-27,14,0,11,48,False,False,50,2023-11-13 00:00:00,False
STV,GOI,9I,HIST-000,Economy,7789,INR,2024-07-19,14,4,7,29,False,False,50,2024-07-05 00:00:00,False
PNQ,DEL,9I,HIST-000,Economy,2728,INR,2023-08-09,14,2,8,32,False,False,50,2023-07-26 00:00:00,False
AMD,GOI,AI,HIST-000,Economy,4903,INR,2025-07-15,14,1,7,29,False,False,50,2025-07-01 00:00:00,False
AMD,VNS,UK,HIST-000,Economy,11527,INR,2023-04-04,14,1,4,14,False,False,50,2023-03-21 00:00:00,False
MAA,RPR,G8,HIST-000,Economy,3039,INR,2024-05-08,14,2,5,19,False,False,50,2024-04-24 00:00:00,False
BBI,JAI,S5,HIST-000,Economy,4487,INR,2023-06-22,14,3,6,25,False,False,50,2023-06-08 00:00:00,False
RPR,NAG,9I,HIST-000,Economy,9662,INR,2024-08-05,14,0,8,32,False,False,50,2024-07-22 00:00:00,False
DEL,PAT,S5,HIST-000,Economy,9508,INR,2024-12-11,14,2,12,50,False,False,50,2024-11-27 00:00:00,False
HYD,LKO,2T,HIST-000,Economy,5567,INR,2023-07-05,14,2,7,27,False,False,50,2023-06-21 00:00:00,False
BLR,STV,G8,HIST-000,Economy,7298,INR,2023-02-08,14,2,2,6,False,False,50,2023-01-25 00:00:00,False
DEL,BBI,2T,HIST-000,Economy,13718,INR,2025-08-23,14,5,8,34,False,True,50,2025-08-09 00:00:00,False
MAA,CCU,I5,HIST-000,Economy,4031,INR,2025-03-06,14,3,3,10,False,False,50,2025-02-20 00:00:00,False
GOI,GAU,SG,HIST-000,Economy,7621,INR,2024-07-24,14,2,7,30,False,False,50,2024-07-10 00:00:00,False
GOI,MAA,6E,HIST-000,Economy,12604,INR,2023-09-19,14,1,9,38,False,False,50,2023-09-05 00:00:00,False
RPR,HYD,I5,HIST-000,Economy,7190,INR,2025-06-26,14,3,6,26,False,False,50,2025-06-12 00:00:00,False
PNQ,PAT,2T,HIST-000,Economy,11440,INR,2024-04-05,14,4,4,14,False,False,50,2024-03-22 00:00:00,False
LKO,IDR,SG,HIST-000,Economy,13692,INR,2025-06-17,14,1,6,25,False,False,50,2025-06-03 00:00:00,False
PAT,NAG,9I,HIST-000,Economy,4758,INR,2025-09-20,14,5,9,38,False,True,50,2025-09-06 00:00:00,False
NAG,LKO,I5,HIST-000,Economy,8980,INR,2025-04-06,14,6,4,14,False,True,50,2025-03-23 00:00:00,False
STV,VNS,G8,HIST-000,Economy,7508,INR,2025-02-03,14,0,2,6,False,False,50,2025-01-20 00:00:00,False
BOM,GAU,6E,HIST-000,Economy,11877,INR,2024-04-16,14,1,4,16,False,False,50,2024-04-02 00:00:00,False
DEL,PAT,AI,HIST-000,Economy,3553,INR,2024-09-14,14,5,9,37,False,True,50,2024-08-31 00:00:00,False
JAI,IDR,2T,HIST-000,Economy,4067,INR,2023-11-21,14,1,11,47,False,False,50,2023-11-07 00:00:00,False
HYD,VNS,2T,HIST-000,Economy,5628,INR,2023-04-19,14,2,4,16,False,False,50,2023-04-05 00:00:00,False
MAA,DEL,UK,HIST-000,Economy,3146,INR,2025-05-02,14,4,5,18,False,False,50,2025-04-18 00:00:00,False
IDR,CCU,S5,HIST-000,Economy,6478,INR,2024-03-08,14,4,3,10,False,False,50,2024-02-23 00:00:00,False
MAA,BBI,2T,HIST-000,Economy,11969,INR,2025-05-14,14,2,5,20,False,False,50,2025-04-30 00:00:00,False
HYD,DEL,6E,HIST-000,Economy,13053,INR,2024-10-15,14,1,10,42,False,False,50,2024-10-01 00:00:00,False
BLR,RPR,G8,HIST-000,Economy,8015,INR,2024-07-03,14,2,7,27,False,False,50,2024-06-19 00:00:00,False
HYD,PAT,AI,HIST-000,Economy,10552,INR,2023-11-15,14,2,11,46,False,False,50,2023-11-01 00:00:00,False
IDR,NAG,2T,HIST-000,Economy,9991,INR,2024-08-19,14,0,8,34,False,False,50,2024-08-05 00:00:00,False
AMD,MAA,UK,HIST-000,Economy,9890,INR,2023-10-05,14,3,10,40,False,False,50,2023-09-21 00:00:00,False
NAG,COK,S5,HIST-000,Economy,16316,INR,2025-11-13,14,3,11,46,False,False,50,2025-10-30 00:00:00,False
COK,RPR,UK,HIST-000,Economy,13815,INR,2023-01-12,14,3,1,2,False,False,50,2022-12-29 00:00:00,False
NAG,BLR,6E,HIST-000,Economy,11420,INR,2024-10-13,14,6,10,41,False,True,50,2024-09-29 00:00:00,False
DEL,VNS,2T,HIST-000,Economy,8094,INR,2024-02-11,14,6,2,6,False,True,50,2024-01-28 00:00:00,False
HYD,GAU,G8,HIST-000,Economy,6178,INR,2023-11-04,14,5,11,44,False,True,50,2023-10-21 00:00:00,False
RPR,AMD,6E,HIST-000,Economy,5190,INR,2024-09-21,14,5,9,38,False,True,50,2024-09-07 00:00:00,False
DEL,LKO,6E,HIST-000,Economy,8438,INR,2024-03-12,14,1,3,11,False,False,50,2024-02-27 00:00:00,False
VNS,CCU,6E,HIST-000,Economy,14393,INR,2023-03-13,14,0,3,11,False,False,50,2023-02-27 00:00:00,False
JAI,STV,QP,HIST-000,Economy,2724,INR,2024-08-08,14,3,8,32,False,False,50,2024-07-25 00:00:00,False
GOI,LKO,G8,HIST-000,Economy,10998,INR,2023-02-19,14,6,2,7,False,True,50,2023-02-05 00:00:00,False
CCU,LKO,G8,HIST-000,Economy,15595,INR,2023-06-02,14,4,6,22,False,False,50,2023-05-19 00:00:00,False
GAU,PAT,G8,HIST-000,Economy,6314,INR,2025-02-14,14,4,2,7,False,False,50,2025-01-31 00:00:00,False
IDR,LKO,6E,HIST-000,Economy,7693,INR,2023-02-03,14,4,2,5,False,False,50,2023-01-20 00:00:00,False
HYD,DEL,QP,HIST-000,Economy,12655,INR,2025-06-21,14,5,6,25,False,True,50,2025-06-07 00:00:00,False
BOM,RPR,SG,HIST-000,Economy,13332,INR,2023-12-07,14,3,12,49,False,False,50,2023-11-23 00:00:00,False
JAI,DEL,QP,HIST-000,Economy,5517,INR,2025-01-02,14,3,1,1,False,False,50,2024-12-19 00:00:00,False
NAG,PNQ,I5,HIST-000,Economy,13036,INR,2025-12-18,14,3,12,51,False,False,50,2025-12-04 00:00:00,False
BLR,JAI,6E,HIST-000,Economy,12455,INR,2023-03-28,14,1,3,13,False,False,50,2023-03-14 00:00:00,False
VNS,GOI,QP,HIST-000,Economy,12418,INR,2023-11-05,14,6,11,44,False,True,50,2023-10-22 00:00:00,False
AMD,LKO,SG,HIST-000,Economy,8583,INR,2025-08-09,14,5,8,32,False,True,50,2025-07-26 00:00:00,False
GAU,BLR,2T,HIST-000,Economy,10429,INR,2023-01-24,14,1,1,4,False,False,50,2023-01-10 00:00:00,False
BLR,MAA,6E,HIST-000,Economy,5756,INR,2025-08-24,14,6,8,34,False,True,50,2025-08-10 00:00:00,False
BBI,CCU,S5,HIST-000,Economy,4761,INR,2024-11-03,14,6,11,44,False,True,50,2024-10-20 00:00:00,False
MAA,JAI,UK,HIST-000,Economy,4949,INR,2025-03-13,14,3,3,11,False,False,50,2025-02-27 00:00:00,False
CCU,COK,QP,HIST-000,Economy,12782,INR,2025-07-28,14,0,7,31,False,False,50,2025-07-14 00:00:00,False
COK,CCU,SG,HIST-000,Economy,6601,INR,2024-07-26,14,4,7,30,False,False,50,2024-07-12 00:00:00,False
GOI,PAT,S5,HIST-000,Economy,11913,INR,2025-01-08,14,2,1,2,False,False,50,2024-12-25 00:00:00,False
HYD,DEL,QP,HIST-000,Economy,8706,INR,2025-10-18,14,5,10,42,False,True,50,2025-10-04 00:00:00,False
LKO,JAI,SG,HIST-000,Economy,7564,INR,2024-05-12,14,6,5,19,False,True,50,2024-04-28 00:00:00,False
PNQ,COK,UK,HIST-000,Economy,7758,INR,2024-01-04,14,3,1,1,False,False,50,2023-12-21 00:00:00,False
JAI,BOM,AI,HIST-000,Economy,9373,INR,2025-02-27,14,3,2,9,False,False,50,2025-02-13 00:00:00,False
BLR,PAT,9I,HIST-000,Economy,7265,INR,2023-06-28,14,2,6,26,False,False,50,2023-06-14 00:00:00,False
AMD,NAG,UK,HIST-000,Economy,10420,INR,2025-11-02,14,6,11,44,False,True,50,2025-10-19 00:00:00,False
BBI,GAU,G8,HIST-000,Economy,12318,INR,2023-04-27,14,3,4,17,False,False,50,2023-04-13 00:00:00,False
VNS,JAI,2T,HIST-000,Economy,10002,INR,2024-12-07,14,5,12,49,False,True,50,2024-11-23 00:00:00,False
LKO,CCU,I5,HIST-000,Economy,6267,INR,2025-07-08,14,1,7,28,False,False,50,2025-06-24 00:00:00,False
BBI,GAU,I5,HIST-000,Economy,4431,INR,2024-12-13,14,4,12,50,False,False,50,2024-11-29 00:00:00,False
PNQ,IDR,SG,HIST-000,Economy,12910,INR,2024-11-14,14,3,11,46,False,False,50,2024-10-31 00:00:00,False
IDR,COK,G8,HIST-000,Economy,9628,INR,2023-11-07,14,1,11,45,False,False,50,2023-10-24 00:00:00,False
DEL,HYD,AI,HIST-000,Economy,8550,INR,2024-08-26,14,0,8,35,False,False,50,2024-08-12 00:00:00,False
COK,GOI,S5,HIST-000,Economy,3145,INR,2025-07-04,14,4,7,27,False,False,50,2025-06-20 00:00:00,False
RPR,BOM,UK,HIST-000,Economy,6063,INR,2025-11-24,14,0,11,48,False,False,50,2025-11-10 00:00:00,False
DEL,NAG,6E,HIST-000,Economy,10538,INR,2025-11-09,14,6,11,45,False,True,50,2025-10-26 00:00:00,False
CCU,HYD,S5,HIST-000,Economy,10443,INR,2023-08-17,14,3,8,33,False,False,50,2023-08-03 00:00:00,False
GAU,RPR,QP,HIST-000,Economy,16465,INR,2023-10-14,14,5,10,41,False,True,50,2023-09-30 00:00:00,False
CCU,BLR,6E,HIST-000,Economy,11672,INR,2025-12-10,14,2,12,50,False,False,50,2025-11-26 00:00:00,False
GAU,BBI,SG,HIST-000,Economy,10520,INR,2025-09-28,14,6,9,39,False,True,50,2025-09-14 00:00:00,False
PAT,STV,AI,HIST-000,Economy,10139,INR,2024-10-07,14,0,10,41,False,False,50,2024-09-23 00:00:00,False
BLR,CCU,G8,HIST-000,Economy,9437,INR,2025-06-13,14,4,6,24,False,False,50,2025-05-30 00:00:00,False
PNQ,DEL,QP,HIST-000,Economy,15183,INR,2025-01-18,14,5,1,3,False,True,50,2025-01-04 00:00:00,False
LKO,STV,9I,HIST-000,Economy,6919,INR,2024-01-17,14,2,1,3,False,False,50,2024-01-03 00:00:00,False
GOI,JAI,SG,HIST-000,Economy,14695,INR,2025-04-23,14,2,4,17,False,False,50,2025-04-09 00:00:00,False
GAU,PNQ,9I,HIST-000,Economy,8325,INR,2025-05-07,14,2,5,19,False,False,50,2025-04-23 00:00:00,False
JAI,LKO,2T,HIST-000,Economy,11512,INR,2024-05-21,14,1,5,21,False,False,50,2024-05-07 00:00:00,False
MAA,GAU,2T,HIST-000,Economy,8044,INR,2024-03-04,14,0,3,10,False,False,50,2024-02-19 00:00:00,False
GOI,CCU,SG,HIST-000,Economy,5299,INR,2025-03-07,14,4,3,10,False,False,50,2025-02-21 00:00:00,False
BBI,COK,SG,HIST-000,Economy,7083,INR,2025-02-23,14,6,2,8,False,True,50,2025-02-09 00:00:00,False
BLR,GOI,SG,HIST-000,Economy,7836,INR,2024-05-27,14,0,5,22,False,False,50,2024-05-13 00:00:00,False
LKO,STV,SG,HIST-000,Economy,9379,INR,2024-11-13,14,2,11,46,False,False,50,2024-10-30 00:00:00,False
GAU,MAA,AI,HIST-000,Economy,15671,INR,2023-11-07,14,1,11,45,False,False,50,2023-10-24 00:00:00,False
LKO,PNQ,AI,HIST-000,Economy,10135,INR,2023-10-21,14,5,10,42,False,True,50,2023-10-07 00:00:00,False
HYD,JAI,2T,HIST-000,Economy,9188,INR,2023-07-23,14,6,7,29,False,True,50,2023-07-09 00:00:00,False
JAI,DEL,QP,HIST-000,Economy,7587,INR,2025-06-04,14,2,6,23,False,False,50,2025-05-21 00:00:00,False
GAU,IDR,G8,HIST-000,Economy,9732,INR,2023-09-24,14,6,9,38,False,True,50,2023-09-10 00:00:00,False
GOI,BBI,SG,HIST-000,Economy,12081,INR,2024-04-14,14,6,4,15,False,True,50,2024-03-31 00:00:00,False
BBI,RPR,QP,HIST-000,Economy,12833,INR,2023-01-12,14,3,1,2,False,False,50,2022-12-29 00:00:00,False
STV,GOI,QP,HIST-000,Economy,9355,INR,2023-01-12,14,3,1,2,False,False,50,2022-12-29 00:00:00,False
RPR,PAT,AI,HIST-000,Economy,14422,INR,2024-09-23,14,0,9,39,False,False,50,2024-09-09 00:00:00,False
STV,GAU,2T,HIST-000,Economy,8849,INR,2025-10-27,14,0,10,44,False,False,50,2025-10-13 00:00:00,False
DEL,VNS,QP,HIST-000,Economy,14252,INR,2024-09-16,14,0,9,38,False,False,50,2024-09-02 00:00:00,False
HYD,IDR,I5,HIST-000,Economy,8058,INR,2025-01-17,14,4,1,3,False,False,50,2025-01-03 00:00:00,False
GOI,JAI,AI,HIST-000,Economy,7509,INR,2023-01-08,14,6,1,1,False,True,50,2022-12-25 00:00:00,False
RPR,AMD,6E,HIST-000,Economy,13211,INR,2025-09-07,14,6,9,36,False,True,50,2025-08-24 00:00:00,False
AMD,CCU,UK,HIST-000,Economy,4413,INR,2023-06-09,14,4,6,23,False,False,50,2023-05-26 00:00:00,False
PAT,LKO,6E,HIST-000,Economy,12875,INR,2025-08-01,14,4,8,31,False,False,50,2025-07-18 00:00:00,False
DEL,BLR,I5,HIST-000,Economy,11949,INR,2024-03-22,14,4,3,12,False,False,50,2024-03-08 00:00:00,False
BLR,GAU,UK,HIST-000,Economy,10322,INR,2023-11-11,14,5,11,45,False,True,50,2023-10-28 00:00:00,False
JAI,AMD,UK,HIST-000,Economy,11071,INR,2024-02-14,14,2,2,7,False,False,50,2024-01-31 00:00:00,False
PAT,IDR,I5,HIST-000,Economy,4644,INR,2025-02-11,14,1,2,7,False,False,50,2025-01-28 00:00:00,False
BOM,LKO,G8,HIST-000,Economy,10446,INR,2024-09-05,14,3,9,36,False,False,50,2024-08-22 00:00:00,False
VNS,STV,UK,HIST-000,Economy,6381,INR,2023-03-15,14,2,3,11,False,False,50,2023-03-01 00:00:00,False
JAI,BLR,2T,HIST-000,Economy,7675,INR,2025-11-28,14,4,11,48,False,False,50,2025-11-14 00:00:00,False
BOM,MAA,QP,HIST-000,Economy,13641,INR,2025-10-15,14,2,10,42,False,False,50,2025-10-01 00:00:00,False
MAA,GAU,S5,HIST-000,Economy,8288,INR,2025-07-18,14,4,7,29,False,False,50,2025-07-04 00:00:00,False
HYD,MAA,UK,HIST-000,Economy,12120,INR,2023-03-17,14,4,3,11,False,False,50,2023-03-03 00:00:00,False
COK,HYD,9I,HIST-000,Economy,4451,INR,2024-08-13,14,1,8,33,False,False,50,2024-07-30 00:00:00,False
HYD,GOI,UK,HIST-000,Economy,11598,INR,2025-06-15,14,6,6,24,False,True,50,2025-06-01 00:00:00,False
HYD,RPR,I5,HIST-000,Economy,11098,INR,2025-04-13,14,6,4,15,False,True,50,2025-03-30 00:00:00,False
PNQ,BBI,QP,HIST-000,Economy,13459,INR,2023-11-08,14,2,11,45,False,False,50,2023-10-25 00:00:00,False
VNS,BOM,I5,HIST-000,Economy,11425,INR,2023-02-22,14,2,2,8,False,False,50,2023-02-08 00:00:00,False
AMD,COK,QP,HIST-000,Economy,11974,INR,2025-07-17,14,3,7,29,False,False,50,2025-07-03 00:00:00,False
BOM,BBI,I5,HIST-000,Economy,3979,INR,2025-06-21,14,5,6,25,False,True,50,2025-06-07 00:00:00,False
GOI,NAG,9I,HIST-000,Economy,10894,INR,2023-02-01,14,2,2,5,False,False,50,2023-01-18 00:00:00,False
COK,MAA,SG,HIST-000,Economy,8354,INR,2024-08-19,14,0,8,34,False,False,50,2024-08-05 00:00:00,False
MAA,PAT,9I,HIST-000,Economy,10105,INR,2024-02-06,14,1,2,6,False,False,50,2024-01-23 00:00:00,False
DEL,HYD,AI,HIST-000,Economy,10668,INR,2025-07-18,14,4,7,29,False,False,50,2025-07-04 00:00:00,False
DEL,COK,G8,HIST-000,Economy,10747,INR,2024-04-20,14,5,4,16,False,True,50,2024-04-06 00:00:00,False
COK,DEL,S5,HIST-000,Economy,10031,INR,2023-06-17,14,5,6,24,False,True,50,2023-06-03 00:00:00,False
HYD,BOM,AI,HIST-000,Economy,14020,INR,2024-06-11,14,1,6,24,False,False,50,2024-05-28 00:00:00,False
RPR,NAG,G8,HIST-000,Economy,8862,INR,2023-12-07,14,3,12,49,False,False,50,2023-11-23 00:00:00,False
GAU,STV,9I,HIST-000,Economy,4096,INR,2024-06-14,14,4,6,24,False,False,50,2024-05-31 00:00:00,False
BLR,PNQ,UK,HIST-000,Economy,4379,INR,2024-02-04,14,6,2,5,False,True,50,2024-01-21 00:00:00,False
PAT,MAA,S5,HIST-000,Economy,13705,INR,2023-12-25,14,0,12,52,False,False,50,2023-12-11 00:00:00,False
COK,BBI,2T,HIST-000,Economy,6173,INR,2024-06-10,14,0,6,24,False,False,50,2024-05-27 00:00:00,False
HYD,NAG,6E,HIST-000,Economy,7324,INR,2024-06-03,14,0,6,23,False,False,50,2024-05-20 00:00:00,False
STV,BBI,2T,HIST-000,Economy,14251,INR,2024-06-17,14,0,6,25,False,False,50,2024-06-03 00:00:00,False
CCU,DEL,2T,HIST-000,Economy,7494,INR,2024-02-01,14,3,2,5,False,False,50,2024-01-18 00:00:00,False
PNQ,LKO,AI,HIST-000,Economy,3137,INR,2024-09-20,14,4,9,38,False,False,50,2024-09-06 00:00:00,False
GAU,HYD,9I,HIST-000,Economy,5396,INR,2023-04-10,14,0,4,15,False,False,50,2023-03-27 00:00:00,False
CCU,RPR,G8,HIST-000,Economy,15840,INR,2025-03-01,14,5,3,9,False,True,50,2025-02-15 00:00:00,False
IDR,CCU,G8,HIST-000,Economy,5795,INR,2023-11-02,14,3,11,44,False,False,50,2023-10-19 00:00:00,False
COK,PNQ,QP,HIST-000,Economy,4111,INR,2023-01-09,14,0,1,2,False,False,50,2022-12-26 00:00:00,False
JAI,CCU,6E,HIST-000,Economy,12054,INR,2025-07-09,14,2,7,28,False,False,50,2025-06-25 00:00:00,False
BBI,GOI,SG,HIST-000,Economy,5982,INR,2023-12-07,14,3,12,49,False,False,50,2023-11-23 00:00:00,False
GAU,IDR,SG,HIST-000,Economy,7436,INR,2025-02-13,14,3,2,7,False,False,50,2025-01-30 00:00:00,False
BOM,BLR,SG,HIST-000,Economy,7333,INR,2023-12-17,14,6,12,50,False,True,50,2023-12-03 00:00:00,False
GAU,AMD,S5,HIST-000,Economy,12743,INR,2024-09-01,14,6,9,35,False,True,50,2024-08-18 00:00:00,False
GAU,AMD,UK,HIST-000,Economy,4759,INR,2024-11-27,14,2,11,48,False,False,50,2024-11-13 00:00:00,False
DEL,JAI,I5,HIST-000,Economy,7941,INR,2025-06-13,14,4,6,24,False,False,50,2025-05-30 00:00:00,False
RPR,DEL,2T,HIST-000,Economy,12656,INR,2025-11-10,14,0,11,46,False,False,50,2025-10-27 00:00:00,False
BOM,GOI,UK,HIST-000,Economy,8704,INR,2023-06-15,14,3,6,24,False,False,50,2023-06-01 00:00:00,False
BBI,STV,I5,HIST-000,Economy,16711,INR,2025-06-06,14,4,6,23,False,False,50,2025-05-23 00:00:00,False
